MEDIO;SOPORTE;URL;TIPO DE MENSAJE;CONTENIDO A ANALIZAR;INTENSIDAD;TIPO DE ODIO;TONO HUMORISTICO;MODIFICADOR;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15
ABC ;TWITTER;URL_6bad8129;COMENTARIO;no se atreven a poner limitaciones por eso de la multiculturalidad y porque si no les dejan hacer lo que les sale de los montan un pollo y tienen a los podemitas  apoyï½ndolos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_ff62ea9a;COMENTARIO;tu con boris pactarias de maravilla;0.0;;;;;;;;;;
ABC ;TWITTER;URL_2d5a5335;COMENTARIO;la podemita vieja mateo, imdependentista.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_91764471;COMENTARIO;y le da la risa a la chiki;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f08b3507;COMENTARIO;mafiosos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_413fc3a1;COMENTARIO;lo hacen... con el permiso del sr.pedro sï½nchez;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d8d7c0df;COMENTARIO;[USUARIO_OFUSCADO] lo que hay que hacer es separar panfletos sectarios como el abc de la prensa decente, si es que sigue existiendo.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6f0c4c4d;COMENTARIO;la nueva cuarentena consiste en estar 40 horas en una fiesta ilegal;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f4190171;COMENTARIO;pero que conste que bildu no es eta, ÃÂentendido?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6b8993ca;COMENTARIO;quï½ nombre mï½s catalï½n.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_4309eb53;COMENTARIO;revisen el artï½ï½culo 6 de la declaraciï½n de la unesco 2005 sobre bioï½tica y derechos humanos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_fb14e5a1;COMENTARIO;visca katalunya y feliz aï½ï½o;0.0;;;;;;;;;;
ABC ;TWITTER;URL_2f330bd0;COMENTARIO;mieeeeerdaaa!, no me sobrï½ burrata;0.0;;;;;;;;;;
ABC ;TWITTER;URL_61bdf08b;COMENTARIO;[USUARIO_OFUSCADO] lo que tendrï½ï½an que prohibir es circular por las aceras con vehï½ï½culos de movilidad personal. lo de los auriculares o hablar por el movil en ellas ya lo hablamos despuï½s. primero lo urgente.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_0387fd4c;COMENTARIO;"los extranjeros estï½n por encima de la ley en espaï½ï½a.

si llegan a espaï½ï½a saltï½ndose la ley y se les recibe con los brazos abiertos, con bailes y sin penalizaciï½n, ÃÂpor quï½ iban a acatar la ley despuï½s?

si se expulsase a cada extranjero que incumpla la ley nos respetarï½ï½an.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_864db6b5;COMENTARIO;enhorabuena, buen trabajo. ya conocemos las bondades del comunismo.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_88b21ff8;COMENTARIO;aquï½ï½ no pasa nada. si hubiera ocurrido en una iglesia...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_99d743f7;COMENTARIO;ya es mala suerte, dep;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9810c325;COMENTARIO;yo lo veo venir, y no me gustarï½;0.0;;;;;;;;;;
ABC ;TWITTER;URL_054c8007;COMENTARIO;sin duda, en espaï½ï½a hay mï½s gilipollas por metro cuadrado que en cualquier paï½ï½s del mundo.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_cdb2568b;COMENTARIO;ya estï½ tardando en dimitir.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_e374e252;COMENTARIO;infame tipeja asquerosa.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_a66736fc;COMENTARIO;"esto debe acarrear la dimisiï½n inmediata del gobierno socialcomunista en pleno. 
es un dï½ficit inasumible. 
una cifra inadmisible. 
es el colapso econï½mico.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_b16b1eef;COMENTARIO;lleva casi tantas mentiras como sï½nchez e iglesias.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_eafc6446;COMENTARIO;ÃÂse les puede llamar proetarras o falta el contexto?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_460a1297;COMENTARIO;si es morito no hay delito;0.0;;;;;;;;;;
ABC ;TWITTER;URL_24eddd9c;COMENTARIO;igual se ha ido a los emiratos. a quien coï½ï½o hay que avisar???;0.0;;;;;;;;;;
ABC ;TWITTER;URL_977178a9;COMENTARIO;ÃÂdos invitados de los gobernantes?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_73568dd7;COMENTARIO;"yoko ono ya era ""la mala"" sin necesidad de que abc la seï½ï½ale ahora por esto tambiï½n";0.0;;;;;;;;;;
ABC ;TWITTER;URL_0aaca1c4;COMENTARIO;"[USUARIO_OFUSCADO] hasta los monos del zoo separan juegos de machos y hembras .
pero vosotros seguir asï½ï½ hasta que tengamos una sociedad de inï½tiles y parï½sitos.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_e2923003;COMENTARIO;y que pinta la ono y todos los demas aqui iatpec;0.0;;;;;;;;;;
ABC ;TWITTER;URL_93f12d53;COMENTARIO;que sabran estos crios de lo que terrorismo, asesinatos y dejar a los vascos fuera de su vida;0.0;;;;;;;;;;
ABC ;TWITTER;URL_ef770ee9;COMENTARIO;fuerza ana obregï½n ,alex siempre estarï½ contigo.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_00c5c0a6;COMENTARIO;[USUARIO_OFUSCADO] a los hijos se les enseï½ï½a valores y que lo material no significa nada, hay que ser humanos, dignos y llevar un camino recto y darle amor y mucha atenciï½n para que crezcan sanos de mente y espï½ï½ritu para la vida.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5f093872;COMENTARIO;a los jï½venes hay que hablarle de todo que conozcan sus orï½ï½genes, enseï½ï½arles la historia de su paï½ï½s lo bueno y lo malo de cada gobierno, de los polï½ï½ticos, pero decirles que los que siembran el odio y la muerte como los etarras, separatistas y comunistas, esos no deben apoyarse.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b7035538;COMENTARIO;"madre mï½ï½a esta mujer.
donde vive? en marte o jupiter? es increï½ï½ble!!!! jajaja";0.0;;;;;;;;;;
ABC ;TWITTER;URL_987ae172;COMENTARIO;si tï½ lo dices chiqui...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_32ff3601;COMENTARIO;"[USUARIO_OFUSCADO] chiqui quï½ pedazos de nï½meros!! 

ahora sumo por aquï½ï½ resto de allï½...uyuy que europa me va a corregir el problema y no me ha dado tiempo de entender el enunciado.

Ã¢ÂÂsi usted fuese capaz de gestionar el ministerio de economï½ï½a de un paï½ï½s...Ã¢ÂÂ 

 gestio quï½?";0.0;;;;;;;;;;
ABC ;TWITTER;URL_c9004363;COMENTARIO;[USUARIO_OFUSCADO] todo muy democrï½tico;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b2302ff0;COMENTARIO;si le digo yo eso a mi madre habrï½ï½a  respondido que, con tal de no estudiar ni recoger mi cuarto, inventarï½ï½a cualquier cosa, y que ella no era la esclava de nadie y que un dia iba a coger la puerta y nos iba a comer la mierda. ah! y que no fumase.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6df77511;COMENTARIO;cada uno que crea en quien quiera. se le va a criticar por llevar un crucifijo?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_358178e2;COMENTARIO;se aï½ï½aden a los anteriores?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f20a3174;COMENTARIO;despuï½s de esto ver esto cerraran los bares de 5 a 9;0.0;;;;;;;;;;
ABC ;TWITTER;URL_8dad4421;COMENTARIO;todos tienen miedo ,los vagos y maleantes se suelen dar a la fuga.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5713c1a5;COMENTARIO;[USUARIO_OFUSCADO] seguir en la moncloa para cargarse este paï½ï½s;0.0;;;;;;;;;;
20MIN;TWITTER;URL_8d435d6c;COMENTARIO;lï½stima q no haya tropezado la hdlgp y se haya ido detrï½s...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_0aa98ff6;COMENTARIO;que mentira mas gorda;0.0;;;;;;;;;;
ABC ;TWITTER;URL_a8a4e09f;COMENTARIO;entonces es del 14% [USUARIO_OFUSCADO];0.0;;;;;;;;;;
ABC ;TWITTER;URL_5912678f;COMENTARIO;pero si los ciudadanos de a pie lo supimos 3-4 dï½ï½as antes...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_0166bb37;COMENTARIO;se lo puso desde que comenzï½ la fiesta para ver las calorï½ï½as que quemaba bailando y....;0.0;;;;;;;;;;
ABC ;TWITTER;URL_2ac1986d;COMENTARIO;[USUARIO_OFUSCADO];0.0;;;;;;;;;;
ABC ;TWITTER;URL_af146b9e;COMENTARIO;"pues no sï½ lave  nada preocupada a la ministra
  
 esa es la diferencia  entre un polï½ï½tico  responsable y una cï½ï½nica  ,hipocrita
 
estos en una empresa  privada  no tendrï½ï½an  cavida
 pero en un ministerio  cave todo 
el peor gobierno  para la peor situaciï½n";0.0;;;;;;;;;;
ABC ;TWITTER;URL_a7ec5e7d;COMENTARIO;[USUARIO_OFUSCADO] puï½s menuda sorpresa que ahora remen todos en la misma direcciï½n, quï½ hacï½ï½an antes, cada uno por su cuenta...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_e2a19dd2;COMENTARIO;y luego nos quejamos, pero cada dï½ï½a somos mï½s tontos ...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9244dbc1;COMENTARIO;sociedad fallida. hay que cortar por lo sano.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6218ffd0;COMENTARIO;"[USUARIO_OFUSCADO] #ayusodimision 
#cifuentesdimision
#esperanzadimision
las dos espaï½ï½as...";0.0;;;;;;;;;;
ABC ;TWITTER;URL_28c5f775;COMENTARIO;a mi no me importaria arrancarle la cabeza a martillazos a esa cerda cobarde. que intente hacer eso mismo conmigo, con alguien de mas tamaï½ï½o que ella, que verï½s donde iba a acabar, pero como buena cobarde se lo hace a un gatito que ni se puede defender.  cerda apestosa.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_93ab7ac1;COMENTARIO;"[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] esto es competencia tuya, no????
sal de tu escondrijo y ponte las pilas.
o mejor vete ya.,.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_1047a48e;COMENTARIO;"no habrï½n multado a ninguno.
eso sï½ï½, si hubieran sido cristianos, todos multados y la iglesia quemada por los progres";0.0;;;;;;;;;;
ABC ;TWITTER;URL_d4438b3f;COMENTARIO;comunicado para palmeros ignorantes, o sea, para audiencia habitual de tve;0.0;;;;;;;;;;
ABC ;TWITTER;URL_3fcb2ac7;COMENTARIO;perpetuarse, eso nos suena a los espaï½ï½oles de otros bichos   que tambien quieren perpetuarse.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_87b9b4f0;COMENTARIO;esto me huele a que por culpa de muchos impresentables en toda espaï½ï½a tendremos confinamiento al final , ruina total , eso sï½ï½ despuï½s vendrï½n los putos aplausos de la gente agradeciendo ........los mejores agradecimientos hay que hacerlos ahora con comportamiento responsable.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_8d0a0bc9;COMENTARIO;y el hermano ximo no lo sabï½ï½a? no tiene responsabilidad?????;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f26a77a1;COMENTARIO;no se podï½ï½a saber...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_76ecbea8;COMENTARIO;otro que sï½ï½ sale mï½s fuerte;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9444aa1b;COMENTARIO;los borregos acuden al matadero!!!;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6f53ab60;COMENTARIO;chicote espabila, eres el tonto de la noche!!!!;0.0;;;;;;;;;;
ABC ;TWITTER;URL_3d7e3f1f;COMENTARIO;ecoturismo transversalidad y transparencia;0.0;;;;;;;;;;
ABC ;TWITTER;URL_a104d7b3;COMENTARIO;y en catalunya? todos por la calzada...ya verï½s!;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b5c662c3;COMENTARIO;estï½n en la calle...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6351e118;COMENTARIO;ellos pueden, tenemos unas instituciones que les tienen miedo y por eso les dejamos hacer. no conviene enfadarlos.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_e5d1d194;COMENTARIO;las mujeres son seres celestiales eh!!;0.0;;;;;;;;;;
ABC ;TWITTER;URL_ed9209a8;COMENTARIO;vaya....queremos trabajo pero no formarnos.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_ccdc4492;COMENTARIO;"ÃÂsi es que estï½ en crisis,si!
ÃÂhasta yo he hecho ""unidad mï½vil ""!";0.0;;;;;;;;;;
ABC ;TWITTER;URL_113b34f3;COMENTARIO;[USUARIO_OFUSCADO] no hay dinero en la normalidad, el dinero estï½ en las gilipolleces, y lo reparten los gilipollas, de ahï½ï½ que toda la prensa, o casi toda se suba al carro.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_1874a78a;COMENTARIO;"[USUARIO_OFUSCADO] 74.000? es el nï½mero oficial? que redondo... 

se puede demostrar que cada una de esas 74.000 han muerto por coronavirus?";0.0;;;;;;;;;;
ABC ;TWITTER;URL_91151dc8;COMENTARIO;#wlm;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d03ad913;COMENTARIO;"#wlm

entonces serï½ el doble.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_634fd2bd;COMENTARIO;#wlm;0.0;;;;;;;;;;
ABC ;TWITTER;URL_868748b1;COMENTARIO;"antes ; dejad las armas y hacer polï½ï½tica 
ahora; eta eta eta eta eta eta eta eta eta eta eta eta eta eta";0.0;;;;;;;;;;
ABC ;TWITTER;URL_e6e647e8;COMENTARIO;[USUARIO_OFUSCADO] es parte del riesgo, todavï½ï½a faltan meses, si no es que aï½ï½os de experimentaciï½n e investigaciï½n, lï½stima que sea necesario pasar por esto.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b2c66454;COMENTARIO;"el foco de la noticia no deberï½ï½a ser [USUARIO_OFUSCADO]. deberï½ï½a ser [USUARIO_OFUSCADO] por contratarlo para atraer gente el dï½ï½a 2 de enero y asï½ï½ crear un pico de ventas con el tirï½n de los reyes. y si, a pesar de las restricciones de cada comunidad. 
a quien boicoteamos?";0.0;;;;;;;;;;
ABC ;TWITTER;URL_5a69fec1;COMENTARIO;"cataluï½ï½a comunidad autï½noma sin ley.
entre los social-comunistas etarras y los separatas indepes van a acabar con una hermosa regiï½n espaï½ï½ola.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_5d4ab436;COMENTARIO;140 aï½ï½os de historia.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_7ec938fc;COMENTARIO;y ustedes con estas publicaciones alientan y estimulan estos comportamientos, maï½ï½ana sera un bebe o un niï½ï½o.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_8825ff44;COMENTARIO;jajaja esos espaï½ï½oles  jajajaj stuped;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5c5a9c57;COMENTARIO;aquï½ï½ no se va a hacer nada hasta que pasen las fiestas que es lo mï½s importante...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_0154f697;COMENTARIO;y eso quien lo va a controlar? la policï½ï½a de los patinetes?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_e55aa852;COMENTARIO;el covid no ha afectado para nada, el ibex siempre serï½ el peor ï½ï½ndice europeo independiente del aï½ï½o.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_59535ada;COMENTARIO;si hacï½is el ridiculo en el tweet hacedlo tambiï½n en el titular: si quieres que tu hijo o hija.... llï½valo o llï½vala a... mamarrachos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_91b2a15f;COMENTARIO;que orgullosa.....;0.0;;;;;;;;;;
ABC ;TWITTER;URL_c1b3a775;COMENTARIO;con toda esa chusma que hay en barcelona, es de esperar. los catalanes prefieren tener de vecino la chusma antes que tener policï½ï½as, tener chusma antes que un espaï½ï½ol. dejarles con la medicina que ellos eligieron.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_1c9aca95;COMENTARIO;muy binn por vuestra informacion, a los ciudadanos no se nos olvida todo lo dicho y aplaudido por pedro. es un miserable, mentiroso y ...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5d615a62;COMENTARIO;"[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] , mal parit, sigues un home i dimiteix!!!
antes d'aixï½ï½, assegurat que tornen els diners.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_dea23f75;COMENTARIO;si dicen un 11% ya serï½ un 20%.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_55f6909d;COMENTARIO;"suscribete para leer un articulo sobre la pedroche!

ja!";0.0;;;;;;;;;;
ABC ;TWITTER;URL_7a40fd2a;COMENTARIO;los niï½ï½os de teresa rodriguez estï½n desatados;0.0;;;;;;;;;;
ABC ;TWITTER;URL_1d407ee2;COMENTARIO;simplemente no les dio la gana;0.0;;;;;;;;;;
ABC ;TWITTER;URL_67c36bf4;COMENTARIO;vaya familia....;0.0;;;;;;;;;;
ABC ;TWITTER;URL_8d007284;COMENTARIO;es que no paran estos. pero la que se muriï½ de la vergï½ï½enza por su linchamiento mediï½tico (y el de sus propios compaï½ï½eros de partido) fue rita;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f3c0de66;COMENTARIO;seguimos con linea ,hace tiempo que #podemos cantï½ bingo y no veo que nadie dimite,debe ser que tanta clase de etica en su bmw,viviendo en su casa con vistas al campo de golf,y una escopeta en su coche lo tiene segado.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9aa370ce;COMENTARIO;a este paso no se preocupen seï½ï½ores,los polï½ï½ticos a sus 40 y pensiï½n vitalicia toda su vida,y sigan votando a estos inï½tiles que los veo trabajando hasta los 90 aï½ï½os. no sois concientes de los errores al abismo que nos llevï½is.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_2e710b48;COMENTARIO;"[USUARIO_OFUSCADO] ningï½n debate esta claro lo que no quieren los espaï½ï½oles. no queremos una repï½blica bananera
viva el rey!!!!!!";0.0;;;;;;;;;;
ABC ;TWITTER;URL_43f389ca;COMENTARIO;en cataluï½ï½a han muerto como en galicia y pais vasco no tienen nada que hacer.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6ba778aa;COMENTARIO;pero aï½n tenï½is ganas de poneos la vacuna la q sea igual da son puro veneno jajajaj jajajaj;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f9365be5;COMENTARIO;creo que muchos miles se solidarizarï½ï½an con los que ni siquiera presos pueden decir que estï½n pues fueron asesinados por los que cumplen pena de prisiï½n.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_1e69d239;COMENTARIO;mentira y gorda,nada nuevo en abc;0.0;;;;;;;;;;
ABC ;TWITTER;URL_37f6eb98;COMENTARIO;ese hombre ya no votarï½ al ppsoe ni a podemos,despuï½s de que le roben y le peguen una paliza, dos argelinos en valencia;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6f88aed7;COMENTARIO;no es un periï½dico aquel que ataca sin ton ni son todo lo que no estï½ dentro de sus intereses empresariales. ï½ltimamente se denomina panfleto.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_56420cd9;COMENTARIO;mentirosos...... estï½is prevaricando, normal que no os lea nadie;0.0;;;;;;;;;;
ABC ;TWITTER;URL_133c0316;COMENTARIO;vuestros escasos lectores deben ser bastante analfabetos, porque les mentï½ï½s adrede y os siguen pagando;0.0;;;;;;;;;;
ABC ;TWITTER;URL_034520a0;COMENTARIO;cuando pasen las navidades la culpa serï½ de la hostelerï½ï½a...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_da056b67;COMENTARIO;"3+1+7
11 13 33 everywhere";0.0;;;;;;;;;;
ABC ;TWITTER;URL_a7cef945;COMENTARIO;[USUARIO_OFUSCADO] sinvergï½ï½enza;0.0;;;;;;;;;;
ABC ;TWITTER;URL_358f00c2;COMENTARIO;nada, no sï½n catï½licos ni espaï½ï½oles, no pasa nada.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_6f3d7038;COMENTARIO;[USUARIO_OFUSCADO] y no pasa naaaadaaa. a los socialistas todo les sale gratis.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f3b122ee;COMENTARIO;que nivel que tenemos,  eso es lo que nos merecemos .;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d6619dc4;COMENTARIO;enriendo que ni tan siquiera tenï½ï½an previsto como actuar en una fiesta ilegal , en serio ? vergonzoso;0.0;;;;;;;;;;
ABC ;TWITTER;URL_674d488a;COMENTARIO;si fuera un traje entonces........[USUARIO_OFUSCADO];0.0;;;;;;;;;;
ABC ;TWITTER;URL_31cf64fc;COMENTARIO;y una caca;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b2bdabe3;COMENTARIO;muy cierto la reina isabel ii nunca puede faltar , porque sobre sus hombros lleva el peso de la monarquï½ï½a y el amor del pueblo britï½nico a quien le debe tanto que dios guarde a la reina .;0.0;;;;;;;;;;
ABC ;TWITTER;URL_40fc12fe;COMENTARIO;"[USUARIO_OFUSCADO] ÃÂlos responsables sanitarios informarï½n si hay -o no- un aumento de positivos en la comunidad musulmana tarraconense? porque tanto lo uno como lo otro serï½ï½a muy esclarecedor sobre la eficacia de las medidas de ""distanciamiento social"" para minimizar los contagios de covid-19.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_8c9cfe93;COMENTARIO;[USUARIO_OFUSCADO] a ver los #conejillos preparen la colita.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_a4276380;COMENTARIO;y el resto? se han ido de rositas? vaya tomadura de pelo a todas los que hemos cumplido mï½ximo 6 personas por celebraciï½n. esto tambiï½n es corrupciï½n;0.0;;;;;;;;;;
ABC ;TWITTER;URL_e5157470;COMENTARIO;es que no harï½ï½a falta exigirlo en un paï½ï½s con transparencia. esperemos que este acuerdo pase por las cortes. y deberï½ï½a ser consensuado con el pp;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d85bce18;COMENTARIO;y no se llenan mejor de crï½ï½ticas contra los descerebrados de la rave, mossos y ministerios de sanidad e interior que se van de rositas? mientras criticï½is el apple watch, todos ellos se rï½ï½en por la tomadura de pelo a los que hemos cumplido lo de los 6 comensales estas navidades.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_2edec5d1;COMENTARIO;queremos claridad lo que no tenemos con ï½ste gobierno !!!!;0.0;;;;;;;;;;
ABC ;TWITTER;URL_57d0b174;COMENTARIO;y nosotros seis en casa para celebrar las navidades.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d3de9840;COMENTARIO;a vosotros os pondrï½ï½a yo todas dosis pero seguidas;0.0;;;;;;;;;;
ABC ;TWITTER;URL_4cda7dc2;COMENTARIO;bendita sea la constituciï½n y el rï½gimen del 78 que permiten esta infamia. esta gente solo entiende el mismo lenguaje que sus hï½roes.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_8da0c0f6;COMENTARIO;q verguenza,lo q han de hacer,ya lo aprendieron en la academia.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b9d2edf9;COMENTARIO;es mï½s chulo el de la predoche;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d02e9428;COMENTARIO;asï½ï½ te caigas tu algï½n dï½ï½a pedazo bastarda;0.0;;;;;;;;;;
ABC ;TWITTER;URL_06bd886e;COMENTARIO;ilegal;0.0;;;;;;;;;;
ABC ;TWITTER;URL_30a33af6;COMENTARIO;"sabï½ï½amos que actuaba dï½ï½as antes.
[USUARIO_OFUSCADO] miente otra vez.
estï½ claro: siguen indicaciones de los que estï½n acostumbrados a dirigirse a borregos que se creen lo que sea.
[USUARIO_OFUSCADO] 
[USUARIO_OFUSCADO]";0.0;;;;;;;;;;
ABC ;TWITTER;URL_dcd1e76c;COMENTARIO;seguro que el no tiene nada que ver. las subvenciones no las da el. del amaï½ï½o de precios tampoco se ha enterado;0.0;;;;;;;;;;
ABC ;TWITTER;URL_797e672e;COMENTARIO;1 aï½ï½o de no viajar y no ir a eventos, ya estoy acostumbrado. me gusta estar sano, gracias;0.0;;;;;;;;;;
ABC ;TWITTER;URL_f150beeb;COMENTARIO;[USUARIO_OFUSCADO] ni que no estuviera maniatado ya.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d58a067e;COMENTARIO;buenï½ï½sima noticia;0.0;;;;;;;;;;
ABC ;TWITTER;URL_80ad613d;COMENTARIO;cosas del calentamiento global;0.0;;;;;;;;;;
ABC ;TWITTER;URL_4c6938f3;COMENTARIO;y el audio?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b2fbceb7;COMENTARIO;[USUARIO_OFUSCADO] probablemente ahï½ï½ no habï½ï½a ningï½n hijo de polï½ï½tico como en la rave y entraron rï½pido.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_0c9cfbd3;COMENTARIO;a lo loco!!! y seguramente tendrï½n las narices de mezclarlas incluso.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_db45e9fb;COMENTARIO;"mï½s miedo! mï½s suplicar la v[USUARIO_OFUSCADO]. el inicio del videojuego ""deus ex"" en la vida real.
ahora solo falta que la vacuna solo dï½ 48 horas de inmunidad...";0.0;;;;;;;;;;
ABC ;TWITTER;URL_d1540d7f;COMENTARIO;"y en el resto de espaï½ï½a, como va la vacunaciï½n???... porquï½ no sï½ hacen pï½blicos los datos???...
a ver si se nos van a caducar sin llegar a inyectï½rselas a la gente!!!
y menos mal que hace mucho frï½ï½o,... mï½s del normal en estas fechas, porque lo de mantenerla a tal temperatura...";0.0;;;;;;;;;;
ABC ;TWITTER;URL_fb1eccdd;COMENTARIO;[USUARIO_OFUSCADO] acaso considerï½is que no lo estï½ ya?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b45e3bdc;COMENTARIO;entre la rave y ahora esto. deberï½ï½a ponerse el ejï½rcito en las fronteras y cerrar cataluï½ï½a. pero durante un buen tiempo;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5994952c;COMENTARIO;habrï½ que suponer que,  para que los camareros de la lï½ï½nea no se enfaden, nos plegamos y permitimos que esos delincuentes del peï½ï½ï½n sigan  traficando, ÃÂ no ?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_bb6f80f6;COMENTARIO;"un catalï½n....dando una receta gratis ??
no sï½, no serï½ un fake ??";0.0;;;;;;;;;;
ABC ;TWITTER;URL_3bb7aaa8;COMENTARIO;lo raro es que tï½ no estï½s incluido...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_0a0ace4a;COMENTARIO;un alto cargo ??...pues, ÃÂ cuanto mide ?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d930b9cf;COMENTARIO;ÃÂ todo por el espectï½culo, no ?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_c99e0f32;COMENTARIO;cuantos versos quedaron sin escribir, lupe !!;0.0;;;;;;;;;;
ABC ;TWITTER;URL_fae07253;COMENTARIO;supongo que estarï½ cansado  de estar acorralado en la selva, pasando necesidades, en palm beach se vive mucho mejor,  debajo de un cocotero.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_7667c387;COMENTARIO;"...y a quiï½n le importa ??
mï½s allï½ de una prueba de vida, que otra relevancia tiene ??";0.0;;;;;;;;;;
ABC ;TWITTER;URL_e70cbc49;COMENTARIO;sin peluquï½ï½n no hay quien le saque parecido...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d07a84cd;COMENTARIO;la culpa la tiene el coleta ! con el generalï½ï½simo eso no pasaba !;0.0;;;;;;;;;;
